snapped_at,price,market_cap,total_volume
2020-09-17 00:00:00 UTC,1.437946345890622,0.0,17736.255748008094
2020-09-18 00:00:00 UTC,1.437946345890622,0.0,17736.255748008094
2020-09-19 00:00:00 UTC,1.2847492681997832,0.0,22840.220433272247
2020-09-20 00:00:00 UTC,1.227550767739723,0.0,15890.436779681235
2020-09-21 00:00:00 UTC,1.2212137453356897,0.0,15219.6687510563
2020-09-22 00:00:00 UTC,1.1527930615884843,0.0,14621.813886777129
2020-09-23 00:00:00 UTC,1.115704886362586,0.0,24157.40785955416
2020-09-24 00:00:00 UTC,1.161204397913462,0.0,13630.819943396053
2020-09-25 00:00:00 UTC,1.229791647617348,0.0,14516.417300964978
2020-09-26 00:00:00 UTC,1.263420915867678,0.0,14553.766998849174
2020-09-27 00:00:00 UTC,1.283943970350987,0.0,15810.973616621926
2020-09-28 00:00:00 UTC,1.264368154321426,0.0,15589.240635395943
2020-09-29 00:00:00 UTC,1.2053185422839252,0.0,65235.360577904525
2020-09-30 00:00:00 UTC,1.2310063370458566,0.0,66534.70739744585
2020-10-01 00:00:00 UTC,1.2255948231385105,0.0,64881.1686093455
2020-10-02 00:00:00 UTC,1.2135467304115704,0.0,56876.28293123813
2020-10-03 00:00:00 UTC,1.20936668704512,0.0,70541.61677125157
2020-10-04 00:00:00 UTC,1.215377097548002,0.0,66021.53425290865
2020-10-05 00:00:00 UTC,1.2343218396962408,0.0,71106.38810637263
2020-10-06 00:00:00 UTC,1.23493233998053,0.0,87050.75795680321
2020-10-07 00:00:00 UTC,1.2122717959221534,0.0,69774.50011127691
2020-10-08 00:00:00 UTC,1.225060376968974,0.0,70951.67662692099
2020-10-09 00:00:00 UTC,1.251459398581515,0.0,73299.53928873631
